user_id,is_treated,send_date,msg_type
U05028,0,,none
U05029,0,,none
U05030,0,,none
U05031,1,2025-08-15,nostalgia
U05032,0,,none
U05033,1,2025-08-15,benefit
U05034,1,2025-08-15,benefit
U05035,1,2025-08-15,nostalgia
U05036,0,,none
U05037,0,,none
U05038,0,,none
U05039,1,2025-08-15,benefit
U05040,0,,none
U05041,0,,none
U05042,0,,none
U05043,0,,none
U05044,1,2025-08-15,nostalgia
U05045,1,2025-08-15,benefit
U05046,1,2025-08-15,nostalgia
U05047,1,2025-08-15,benefit
U05048,0,,none
U05049,0,,none
U05050,1,2025-08-15,benefit
U05051,0,,none
U05052,1,2025-08-15,benefit
U05053,0,,none
U05054,0,,none
U05055,0,,none
U05056,0,,none
U05057,1,2025-08-15,benefit
U05058,0,,none
U05059,0,,none
U05060,0,,none
U05061,0,,none
U05062,0,,none
U05063,1,2025-08-15,nostalgia
U05064,0,,none
U05065,0,,none
U05066,0,,none
U05067,0,,none
U05068,0,,none
U05069,0,,none
U05070,0,,none
U05071,1,2025-08-15,nostalgia
U05072,0,,none
U05073,1,2025-08-15,benefit
U05074,0,,none
U05075,0,,none
U05076,0,,none
U05077,1,2025-08-15,benefit
U05078,0,,none
U05079,0,,none
U05080,1,2025-08-15,nostalgia
U05081,1,2025-08-15,benefit
U05082,1,2025-08-15,benefit
U05083,1,2025-08-15,benefit
U05084,0,,none
U05085,0,,none
U05086,0,,none
U05087,1,2025-08-15,nostalgia
U05088,1,2025-08-15,nostalgia
U05089,1,2025-08-15,benefit
U05090,0,,none
U05091,0,,none
U05092,0,,none
U05093,1,2025-08-15,benefit
U05094,1,2025-08-15,benefit
U05095,1,2025-08-15,benefit
U05096,1,2025-08-15,nostalgia
U05097,1,2025-08-15,benefit
U05098,0,,none
U05099,0,,none
U05100,0,,none
U05101,1,2025-08-15,benefit
U05102,0,,none
U05103,0,,none
U05104,1,2025-08-15,benefit
U05105,1,2025-08-15,nostalgia
U05106,1,2025-08-15,benefit
U05107,1,2025-08-15,benefit
U05108,0,,none
U05109,1,2025-08-15,benefit
U05110,0,,none
U05111,0,,none
U05112,1,2025-08-15,benefit
U05113,0,,none
U05114,1,2025-08-15,nostalgia
U05115,1,2025-08-15,nostalgia
U05116,0,,none
U05117,1,2025-08-15,benefit
U05118,0,,none
U05119,1,2025-08-15,benefit
U05120,0,,none
U05121,0,,none
U05122,0,,none
U05123,0,,none
U05124,1,2025-08-15,benefit
U05125,0,,none
U05126,1,2025-08-15,benefit
U05127,0,,none
U05128,0,,none
U05129,1,2025-08-15,nostalgia
U05130,1,2025-08-15,nostalgia
U05131,1,2025-08-15,benefit
U05132,1,2025-08-15,nostalgia
U05133,1,2025-08-15,benefit
U05134,0,,none
U05135,0,,none
U05136,0,,none
U05137,1,2025-08-15,nostalgia
U05138,1,2025-08-15,nostalgia
U05139,1,2025-08-15,benefit
U05140,0,,none
U05141,1,2025-08-15,benefit
U05142,0,,none
U05143,1,2025-08-15,nostalgia
U05144,0,,none
U05145,1,2025-08-15,benefit
U05146,0,,none
U05147,0,,none
U05148,1,2025-08-15,nostalgia
U05149,0,,none
U05150,1,2025-08-15,nostalgia
U05151,0,,none
U05152,1,2025-08-15,benefit
U05153,0,,none
U05154,0,,none
U05155,0,,none
U05156,0,,none
U05157,1,2025-08-15,nostalgia
U05158,1,2025-08-15,benefit
U05159,0,,none
U05160,1,2025-08-15,nostalgia
U05161,0,,none
U05162,1,2025-08-15,nostalgia
U05163,0,,none
U05164,0,,none
U05165,0,,none
U05166,0,,none
U05167,1,2025-08-15,benefit
U05168,1,2025-08-15,benefit
U05169,0,,none
U05170,1,2025-08-15,benefit
U05171,1,2025-08-15,nostalgia
U05172,0,,none
U05173,0,,none
U05174,0,,none
U05175,1,2025-08-15,benefit
U05176,0,,none
U05177,0,,none
U05178,1,2025-08-15,nostalgia
U05179,1,2025-08-15,nostalgia
U05180,1,2025-08-15,benefit
U05181,1,2025-08-15,benefit
U05182,0,,none
U05183,0,,none
U05184,0,,none
U05185,1,2025-08-15,benefit
U05186,0,,none
U05187,1,2025-08-15,benefit
U05188,0,,none
U05189,0,,none
U05190,0,,none
U05191,1,2025-08-15,benefit
U05192,0,,none
U05193,0,,none
U05194,0,,none
U05195,0,,none
U05196,1,2025-08-15,benefit
U05197,1,2025-08-15,benefit
U05198,1,2025-08-15,benefit
U05199,0,,none
U05200,0,,none
U05201,0,,none
U05202,0,,none
U05203,0,,none
U05204,0,,none
U05205,0,,none
U05206,1,2025-08-15,benefit
U05207,0,,none
U05208,0,,none
U05209,1,2025-08-15,nostalgia
U05210,1,2025-08-15,nostalgia
U05211,1,2025-08-15,benefit
U05212,0,,none
U05213,1,2025-08-15,nostalgia
U05214,0,,none
U05215,0,,none
U05216,1,2025-08-15,benefit
U05217,0,,none
U05218,0,,none
U05219,1,2025-08-15,nostalgia
U05220,1,2025-08-15,benefit
U05221,0,,none
U05222,0,,none
U05223,0,,none
U05224,1,2025-08-15,benefit
U05225,0,,none
U05226,1,2025-08-15,nostalgia
U05227,1,2025-08-15,benefit
U05228,0,,none
U05229,0,,none
U05230,1,2025-08-15,benefit
U05231,0,,none
U05232,1,2025-08-15,benefit
U05233,0,,none
U05234,1,2025-08-15,nostalgia
U05235,0,,none
U05236,0,,none
U05237,0,,none
U05238,1,2025-08-15,benefit
U05239,1,2025-08-15,nostalgia
U05240,0,,none
U05241,1,2025-08-15,benefit
U05242,1,2025-08-15,benefit
U05243,1,2025-08-15,benefit
U05244,1,2025-08-15,benefit
U05245,0,,none
U05246,0,,none
U05247,0,,none
U05248,0,,none
U05249,1,2025-08-15,benefit
U05250,0,,none
U05251,1,2025-08-15,benefit
U05252,1,2025-08-15,nostalgia
U05253,1,2025-08-15,benefit
U05254,1,2025-08-15,benefit
U05255,0,,none
U05256,1,2025-08-15,benefit
U05257,0,,none
U05258,0,,none
U05259,0,,none
U05260,1,2025-08-15,nostalgia
U05261,1,2025-08-15,nostalgia
U05262,0,,none
U05263,1,2025-08-15,benefit
U05264,1,2025-08-15,benefit
U05265,0,,none
U05266,0,,none
U05267,1,2025-08-15,nostalgia
U05268,1,2025-08-15,benefit
U05269,1,2025-08-15,nostalgia
U05270,1,2025-08-15,benefit
U05271,0,,none
U05272,1,2025-08-15,benefit
U05273,0,,none
U05274,0,,none
U05275,0,,none
U05276,0,,none
U05277,0,,none
U05278,1,2025-08-15,benefit
U05279,0,,none
U05280,1,2025-08-15,nostalgia
U05281,0,,none
U05282,0,,none
U05283,0,,none
U05284,1,2025-08-15,benefit
U05285,0,,none
U05286,1,2025-08-15,benefit
U05287,0,,none
U05288,1,2025-08-15,nostalgia
U05289,0,,none
U05290,0,,none
U05291,1,2025-08-15,benefit
U05292,1,2025-08-15,benefit
U05293,1,2025-08-15,nostalgia
U05294,1,2025-08-15,benefit
U05295,1,2025-08-15,nostalgia
U05296,1,2025-08-15,nostalgia
U05297,0,,none
U05298,0,,none
U05299,1,2025-08-15,benefit
U05300,1,2025-08-15,benefit
U05301,0,,none
U05302,1,2025-08-15,nostalgia
U05303,0,,none
U05304,0,,none
U05305,0,,none
U05306,0,,none
U05307,1,2025-08-15,benefit
U05308,1,2025-08-15,benefit
U05309,1,2025-08-15,benefit
U05310,0,,none
U05311,0,,none
U05312,1,2025-08-15,nostalgia
U05313,1,2025-08-15,nostalgia
U05314,0,,none
U05315,0,,none
U05316,0,,none
U05317,1,2025-08-15,nostalgia
U05318,1,2025-08-15,nostalgia
U05319,1,2025-08-15,nostalgia
U05320,0,,none
U05321,0,,none
U05322,1,2025-08-15,benefit
U05323,1,2025-08-15,nostalgia
U05324,0,,none
U05325,0,,none
U05326,0,,none
U05327,1,2025-08-15,benefit
U05328,0,,none
U05329,1,2025-08-15,nostalgia
U05330,1,2025-08-15,nostalgia
U05331,1,2025-08-15,nostalgia
U05332,0,,none
U05333,0,,none
U05334,0,,none
U05335,0,,none
U05336,0,,none
U05337,0,,none
U05338,1,2025-08-15,benefit
U05339,0,,none
U05340,0,,none
U05341,1,2025-08-15,benefit
U05342,1,2025-08-15,benefit
U05343,0,,none
U05344,0,,none
U05345,1,2025-08-15,nostalgia
U05346,0,,none
U05347,1,2025-08-15,nostalgia
U05348,0,,none
U05349,0,,none
U05350,1,2025-08-15,nostalgia
U05351,1,2025-08-15,nostalgia
U05352,1,2025-08-15,nostalgia
U05353,0,,none
U05354,1,2025-08-15,benefit
U05355,1,2025-08-15,nostalgia
U05356,1,2025-08-15,nostalgia
U05357,1,2025-08-15,benefit
U05358,0,,none
U05359,0,,none
U05360,1,2025-08-15,nostalgia
U05361,0,,none
U05362,1,2025-08-15,nostalgia
U05363,1,2025-08-15,nostalgia
U05364,1,2025-08-15,benefit
U05365,1,2025-08-15,nostalgia
U05366,0,,none
U05367,1,2025-08-15,benefit
U05368,0,,none
U05369,0,,none
U05370,0,,none
U05371,1,2025-08-15,nostalgia
U05372,1,2025-08-15,nostalgia
U05373,1,2025-08-15,benefit
U05374,0,,none
U05375,0,,none
U05376,1,2025-08-15,benefit
U05377,1,2025-08-15,nostalgia
U05378,1,2025-08-15,benefit
U05379,1,2025-08-15,nostalgia
U05380,1,2025-08-15,nostalgia
U05381,1,2025-08-15,nostalgia
U05382,0,,none
U05383,1,2025-08-15,nostalgia
U05384,1,2025-08-15,nostalgia
U05385,1,2025-08-15,benefit
U05386,0,,none
U05387,1,2025-08-15,benefit
U05388,1,2025-08-15,benefit
U05389,1,2025-08-15,nostalgia
U05390,1,2025-08-15,benefit
U05391,1,2025-08-15,benefit
U05392,1,2025-08-15,benefit
U05393,0,,none
U05394,1,2025-08-15,nostalgia
U05395,0,,none
U05396,0,,none
U05397,1,2025-08-15,nostalgia
U05398,0,,none
U05399,0,,none
U05400,0,,none
U05401,1,2025-08-15,benefit
U05402,0,,none
U05403,1,2025-08-15,benefit
U05404,1,2025-08-15,benefit
U05405,0,,none
U05406,0,,none
U05407,1,2025-08-15,nostalgia
U05408,0,,none
U05409,1,2025-08-15,benefit
U05410,1,2025-08-15,nostalgia
U05411,1,2025-08-15,benefit
U05412,0,,none
U05413,0,,none
U05414,0,,none
U05415,0,,none
U05416,0,,none
U05417,1,2025-08-15,nostalgia
U05418,0,,none
U05419,0,,none
U05420,0,,none
U05421,1,2025-08-15,nostalgia
U05422,0,,none
U05423,1,2025-08-15,benefit
U05424,0,,none
U05425,0,,none
U05426,1,2025-08-15,benefit
U05427,0,,none
U05428,1,2025-08-15,benefit
U05429,1,2025-08-15,benefit
U05430,1,2025-08-15,nostalgia
U05431,0,,none
U05432,0,,none
U05433,0,,none
U05434,1,2025-08-15,nostalgia
U05435,1,2025-08-15,benefit
U05436,0,,none
U05437,0,,none
U05438,1,2025-08-15,benefit
U05439,1,2025-08-15,benefit
U05440,1,2025-08-15,benefit
U05441,0,,none
U05442,1,2025-08-15,benefit
U05443,1,2025-08-15,benefit
U05444,0,,none
U05445,0,,none
U05446,0,,none
U05447,0,,none
U05448,0,,none
U05449,0,,none
U05450,0,,none
U05451,1,2025-08-15,benefit
U05452,1,2025-08-15,benefit
U05453,0,,none
U05454,1,2025-08-15,benefit
U05455,1,2025-08-15,nostalgia
U05456,0,,none
U05457,1,2025-08-15,nostalgia
U05458,0,,none
U05459,1,2025-08-15,nostalgia
U05460,0,,none
U05461,0,,none
U05462,0,,none
U05463,1,2025-08-15,benefit
U05464,1,2025-08-15,benefit
U05465,0,,none
U05466,1,2025-08-15,nostalgia
U05467,1,2025-08-15,benefit
U05468,1,2025-08-15,nostalgia
U05469,0,,none
U05470,0,,none
U05471,0,,none
U05472,1,2025-08-15,benefit
U05473,1,2025-08-15,nostalgia
U05474,1,2025-08-15,nostalgia
U05475,0,,none
U05476,1,2025-08-15,nostalgia
U05477,0,,none
U05478,0,,none
U05479,1,2025-08-15,nostalgia
U05480,1,2025-08-15,benefit
U05481,0,,none
U05482,0,,none
U05483,1,2025-08-15,nostalgia
U05484,1,2025-08-15,benefit
U05485,1,2025-08-15,nostalgia
U05486,1,2025-08-15,benefit
U05487,1,2025-08-15,benefit
U05488,0,,none
U05489,1,2025-08-15,nostalgia
U05490,1,2025-08-15,nostalgia
U05491,1,2025-08-15,nostalgia
U05492,0,,none
U05493,0,,none
U05494,1,2025-08-15,benefit
U05495,0,,none
U05496,0,,none
U05497,0,,none
U05498,1,2025-08-15,benefit
U05499,1,2025-08-15,nostalgia
U05500,0,,none
U05501,1,2025-08-15,benefit
U05502,0,,none
U05503,0,,none
U05504,0,,none
U05505,1,2025-08-15,benefit
U05506,0,,none
U05507,0,,none
U05508,0,,none
U05509,0,,none
U05510,1,2025-08-15,benefit
U05511,1,2025-08-15,nostalgia
U05512,1,2025-08-15,benefit
U05513,1,2025-08-15,benefit
U05514,1,2025-08-15,benefit
U05515,0,,none
U05516,0,,none
U05517,1,2025-08-15,benefit
U05518,1,2025-08-15,nostalgia
U05519,1,2025-08-15,benefit
U05520,1,2025-08-15,nostalgia
U05521,0,,none
U05522,0,,none
U05523,0,,none
U05524,0,,none
U05525,0,,none
U05526,1,2025-08-15,benefit
U05527,0,,none
U05528,0,,none
U05529,1,2025-08-15,benefit
U05530,1,2025-08-15,benefit
U05531,0,,none
U05532,1,2025-08-15,benefit
U05533,1,2025-08-15,benefit
U05534,0,,none
U05535,0,,none
U05536,1,2025-08-15,nostalgia
U05537,0,,none
U05538,1,2025-08-15,nostalgia
U05539,0,,none
U05540,1,2025-08-15,nostalgia
U05541,1,2025-08-15,nostalgia
U05542,1,2025-08-15,benefit
U05543,0,,none
U05544,0,,none
U05545,0,,none
U05546,1,2025-08-15,benefit
U05547,1,2025-08-15,benefit
U05548,0,,none
U05549,0,,none
U05550,0,,none
U05551,0,,none
U05552,1,2025-08-15,nostalgia
U05553,1,2025-08-15,benefit
U05554,1,2025-08-15,nostalgia
U05555,0,,none
U05556,0,,none
U05557,0,,none
U05558,0,,none
U05559,1,2025-08-15,benefit
U05560,1,2025-08-15,benefit
U05561,1,2025-08-15,benefit
U05562,0,,none
U05563,1,2025-08-15,benefit
U05564,1,2025-08-15,benefit
U05565,1,2025-08-15,benefit
U05566,1,2025-08-15,nostalgia
U05567,1,2025-08-15,nostalgia
U05568,1,2025-08-15,benefit
U05569,0,,none
U05570,1,2025-08-15,benefit
U05571,1,2025-08-15,nostalgia
U05572,0,,none
U05573,0,,none
U05574,0,,none
U05575,1,2025-08-15,nostalgia
U05576,0,,none
U05577,1,2025-08-15,nostalgia
U05578,1,2025-08-15,benefit
U05579,0,,none
U05580,1,2025-08-15,benefit
U05581,1,2025-08-15,nostalgia
U05582,1,2025-08-15,benefit
U05583,1,2025-08-15,benefit
U05584,0,,none
U05585,0,,none
U05586,0,,none
U05587,0,,none
U05588,0,,none
U05589,1,2025-08-15,nostalgia
U05590,1,2025-08-15,benefit
U05591,0,,none
U05592,0,,none
U05593,1,2025-08-15,benefit
U05594,0,,none
U05595,1,2025-08-15,benefit
U05596,1,2025-08-15,nostalgia
U05597,1,2025-08-15,benefit
U05598,0,,none
U05599,0,,none
U05600,1,2025-08-15,benefit
U05601,1,2025-08-15,nostalgia
U05602,0,,none
U05603,1,2025-08-15,benefit
U05604,1,2025-08-15,nostalgia
U05605,0,,none
U05606,0,,none
U05607,1,2025-08-15,nostalgia
U05608,1,2025-08-15,benefit
U05609,0,,none
U05610,1,2025-08-15,benefit
U05611,1,2025-08-15,nostalgia
U05612,0,,none
U05613,0,,none
U05614,1,2025-08-15,benefit
U05615,0,,none
U05616,0,,none
U05617,1,2025-08-15,nostalgia
U05618,0,,none
U05619,0,,none
U05620,1,2025-08-15,benefit
U05621,0,,none
U05622,1,2025-08-15,benefit
U05623,0,,none
U05624,1,2025-08-15,nostalgia
U05625,1,2025-08-15,benefit
U05626,0,,none
U05627,1,2025-08-15,benefit
U05628,0,,none
U05629,1,2025-08-15,benefit
U05630,0,,none
U05631,0,,none
U05632,0,,none
U05633,0,,none
U05634,0,,none
U05635,0,,none
U05636,1,2025-08-15,nostalgia
U05637,0,,none
U05638,1,2025-08-15,nostalgia
U05639,0,,none
U05640,1,2025-08-15,benefit
U05641,1,2025-08-15,nostalgia
U05642,0,,none
U05643,0,,none
U05644,0,,none
U05645,0,,none
U05646,1,2025-08-15,benefit
U05647,1,2025-08-15,benefit
U05648,1,2025-08-15,benefit
U05649,0,,none
U05650,1,2025-08-15,benefit
U05651,0,,none
U05652,1,2025-08-15,nostalgia
U05653,0,,none
U05654,0,,none
U05655,1,2025-08-15,benefit
U05656,1,2025-08-15,benefit
U05657,0,,none
U05658,1,2025-08-15,nostalgia
U05659,0,,none
U05660,1,2025-08-15,benefit
U05661,1,2025-08-15,benefit
U05662,1,2025-08-15,benefit
U05663,0,,none
U05664,1,2025-08-15,nostalgia
U05665,0,,none
U05666,1,2025-08-15,nostalgia
U05667,0,,none
U05668,0,,none
U05669,1,2025-08-15,benefit
U05670,0,,none
U05671,1,2025-08-15,nostalgia
U05672,1,2025-08-15,benefit
U05673,0,,none
U05674,1,2025-08-15,nostalgia
U05675,0,,none
U05676,1,2025-08-15,nostalgia
U05677,1,2025-08-15,nostalgia
U05678,0,,none
U05679,1,2025-08-15,nostalgia
U05680,1,2025-08-15,nostalgia
U05681,1,2025-08-15,benefit
U05682,1,2025-08-15,benefit
U05683,0,,none
U05684,1,2025-08-15,nostalgia
U05685,1,2025-08-15,nostalgia
U05686,0,,none
U05687,0,,none
U05688,0,,none
U05689,1,2025-08-15,benefit
U05690,0,,none
U05691,0,,none
U05692,1,2025-08-15,benefit
U05693,0,,none
U05694,0,,none
U05695,1,2025-08-15,nostalgia
U05696,1,2025-08-15,benefit
U05697,1,2025-08-15,nostalgia
U05698,1,2025-08-15,nostalgia
U05699,0,,none
U05700,0,,none
U05701,0,,none
U05702,1,2025-08-15,nostalgia
U05703,1,2025-08-15,nostalgia
U05704,1,2025-08-15,nostalgia
U05705,1,2025-08-15,nostalgia
U05706,0,,none
U05707,0,,none
U05708,1,2025-08-15,nostalgia
U05709,1,2025-08-15,nostalgia
U05710,1,2025-08-15,nostalgia
U05711,0,,none
U05712,0,,none
U05713,1,2025-08-15,nostalgia
U05714,0,,none
U05715,0,,none
U05716,0,,none
U05717,1,2025-08-15,nostalgia
U05718,0,,none
U05719,0,,none
U05720,1,2025-08-15,benefit
U05721,0,,none
U05722,0,,none
U05723,1,2025-08-15,benefit
U05724,1,2025-08-15,nostalgia
U05725,0,,none
U05726,0,,none
U05727,1,2025-08-15,benefit
U05728,1,2025-08-15,nostalgia
U05729,0,,none
U05730,1,2025-08-15,benefit
U05731,1,2025-08-15,benefit
U05732,1,2025-08-15,benefit
U05733,0,,none
U05734,1,2025-08-15,benefit
U05735,1,2025-08-15,benefit
U05736,1,2025-08-15,benefit
U05737,1,2025-08-15,nostalgia
U05738,1,2025-08-15,nostalgia
U05739,1,2025-08-15,benefit
U05740,0,,none
U05741,0,,none
U05742,1,2025-08-15,nostalgia
U05743,0,,none
U05744,1,2025-08-15,benefit
U05745,0,,none
U05746,1,2025-08-15,nostalgia
U05747,0,,none
U05748,0,,none
U05749,0,,none
U05750,1,2025-08-15,nostalgia
U05751,0,,none
U05752,0,,none
U05753,0,,none
U05754,1,2025-08-15,benefit
U05755,1,2025-08-15,nostalgia
U05756,0,,none
U05757,0,,none
U05758,1,2025-08-15,nostalgia
U05759,0,,none
U05760,0,,none
U05761,1,2025-08-15,nostalgia
U05762,0,,none
U05763,0,,none
U05764,0,,none
U05765,1,2025-08-15,benefit
U05766,1,2025-08-15,benefit
U05767,1,2025-08-15,nostalgia
U05768,1,2025-08-15,nostalgia
U05769,0,,none
U05770,0,,none
U05771,0,,none
U05772,0,,none
U05773,1,2025-08-15,nostalgia
U05774,0,,none
U05775,0,,none
U05776,0,,none
U05777,1,2025-08-15,nostalgia
U05778,0,,none
U05779,0,,none
U05780,1,2025-08-15,nostalgia
U05781,0,,none
U05782,0,,none
U05783,1,2025-08-15,benefit
U05784,1,2025-08-15,benefit
U05785,1,2025-08-15,benefit
U05786,0,,none
U05787,0,,none
U05788,1,2025-08-15,benefit
U05789,1,2025-08-15,nostalgia
U05790,0,,none
U05791,1,2025-08-15,benefit
U05792,1,2025-08-15,benefit
U05793,0,,none
U05794,0,,none
U05795,0,,none
U05796,0,,none
U05797,0,,none
U05798,1,2025-08-15,benefit
U05799,1,2025-08-15,benefit
U05800,1,2025-08-15,nostalgia
U05801,0,,none
U05802,1,2025-08-15,benefit
U05803,0,,none
U05804,1,2025-08-15,nostalgia
U05805,0,,none
U05806,0,,none
U05807,1,2025-08-15,benefit
U05808,1,2025-08-15,benefit
U05809,1,2025-08-15,benefit
U05810,1,2025-08-15,benefit
U05811,0,,none
U05812,1,2025-08-15,nostalgia
U05813,1,2025-08-15,benefit
U05814,0,,none
U05815,1,2025-08-15,benefit
U05816,0,,none
U05817,0,,none
U05818,0,,none
U05819,0,,none
U05820,1,2025-08-15,benefit
U05821,0,,none
U05822,1,2025-08-15,nostalgia
U05823,0,,none
U05824,1,2025-08-15,nostalgia
U05825,1,2025-08-15,benefit
U05826,1,2025-08-15,benefit
U05827,1,2025-08-15,nostalgia
U05828,0,,none
U05829,0,,none
U05830,0,,none
U05831,1,2025-08-15,benefit
U05832,1,2025-08-15,nostalgia
U05833,1,2025-08-15,nostalgia
U05834,1,2025-08-15,nostalgia
U05835,1,2025-08-15,nostalgia
U05836,1,2025-08-15,nostalgia
U05837,1,2025-08-15,nostalgia
U05838,1,2025-08-15,nostalgia
U05839,1,2025-08-15,benefit
U05840,1,2025-08-15,benefit
U05841,0,,none
U05842,1,2025-08-15,benefit
U05843,1,2025-08-15,benefit
U05844,1,2025-08-15,nostalgia
U05845,0,,none
U05846,1,2025-08-15,nostalgia
U05847,1,2025-08-15,nostalgia
U05848,0,,none
U05849,0,,none
U05850,0,,none
U05851,0,,none
U05852,0,,none
U05853,1,2025-08-15,nostalgia
U05854,1,2025-08-15,nostalgia
U05855,0,,none
U05856,0,,none
U05857,0,,none
U05858,1,2025-08-15,nostalgia
U05859,1,2025-08-15,benefit
U05860,1,2025-08-15,nostalgia
U05861,0,,none
U05862,0,,none
U05863,0,,none
U05864,1,2025-08-15,benefit
U05865,1,2025-08-15,benefit
U05866,1,2025-08-15,nostalgia
U05867,1,2025-08-15,nostalgia
U05868,1,2025-08-15,nostalgia
U05869,1,2025-08-15,benefit
U05870,1,2025-08-15,benefit
U05871,0,,none
U05872,0,,none
U05873,0,,none
U05874,0,,none
U05875,0,,none
U05876,0,,none
U05877,0,,none
U05878,1,2025-08-15,benefit
U05879,0,,none
U05880,1,2025-08-15,nostalgia
U05881,1,2025-08-15,benefit
U05882,1,2025-08-15,nostalgia
U05883,1,2025-08-15,benefit
U05884,1,2025-08-15,benefit
U05885,1,2025-08-15,nostalgia
U05886,0,,none
U05887,0,,none
U05888,1,2025-08-15,nostalgia
U05889,0,,none
U05890,1,2025-08-15,nostalgia
U05891,0,,none
U05892,0,,none
U05893,0,,none
U05894,0,,none
U05895,1,2025-08-15,nostalgia
U05896,0,,none
U05897,1,2025-08-15,benefit
U05898,0,,none
U05899,0,,none
U05900,1,2025-08-15,nostalgia
U05901,1,2025-08-15,benefit
U05902,0,,none
U05903,1,2025-08-15,nostalgia
U05904,0,,none
U05905,1,2025-08-15,nostalgia
U05906,1,2025-08-15,nostalgia
U05907,0,,none
U05908,1,2025-08-15,benefit
U05909,1,2025-08-15,nostalgia
U05910,0,,none
U05911,1,2025-08-15,benefit
U05912,1,2025-08-15,nostalgia
U05913,1,2025-08-15,nostalgia
U05914,0,,none
U05915,1,2025-08-15,nostalgia
U05916,0,,none
U05917,1,2025-08-15,nostalgia
U05918,1,2025-08-15,nostalgia
U05919,1,2025-08-15,nostalgia
U05920,1,2025-08-15,nostalgia
U05921,1,2025-08-15,benefit
U05922,0,,none
U05923,0,,none
U05924,0,,none
U05925,0,,none
U05926,0,,none
U05927,0,,none
U05928,1,2025-08-15,nostalgia
U05929,1,2025-08-15,benefit
U05930,0,,none
U05931,1,2025-08-15,benefit
U05932,1,2025-08-15,benefit
U05933,0,,none
U05934,1,2025-08-15,nostalgia
U05935,0,,none
U05936,1,2025-08-15,benefit
U05937,1,2025-08-15,benefit
U05938,0,,none
U05939,0,,none
U05940,1,2025-08-15,benefit
U05941,0,,none
U05942,0,,none
U05943,0,,none
U05944,0,,none
U05945,0,,none
U05946,1,2025-08-15,benefit
U05947,1,2025-08-15,benefit
U05948,0,,none
U05949,1,2025-08-15,benefit
U05950,1,2025-08-15,benefit
U05951,0,,none
U05952,1,2025-08-15,nostalgia
U05953,0,,none
U05954,0,,none
U05955,0,,none
U05956,0,,none
U05957,0,,none
U05958,0,,none
U05959,1,2025-08-15,benefit
U05960,1,2025-08-15,nostalgia
U05961,0,,none
U05962,1,2025-08-15,benefit
U05963,0,,none
U05964,1,2025-08-15,benefit
U05965,1,2025-08-15,nostalgia
U05966,0,,none
U05967,0,,none
U05968,1,2025-08-15,benefit
U05969,1,2025-08-15,nostalgia
U05970,1,2025-08-15,nostalgia
U05971,0,,none
U05972,0,,none
U05973,1,2025-08-15,nostalgia
U05974,1,2025-08-15,nostalgia
U05975,0,,none
U05976,0,,none
U05977,0,,none
U05978,1,2025-08-15,nostalgia
U05979,0,,none
U05980,0,,none
U05981,1,2025-08-15,nostalgia
U05982,1,2025-08-15,benefit
U05983,1,2025-08-15,nostalgia
U05984,1,2025-08-15,nostalgia
U05985,0,,none
U05986,1,2025-08-15,benefit
U05987,0,,none
U05988,0,,none
U05989,0,,none
U05990,0,,none
U05991,0,,none
U05992,0,,none
U05993,1,2025-08-15,nostalgia
U05994,1,2025-08-15,benefit
U05995,0,,none
U05996,0,,none
U05997,0,,none
U05998,1,2025-08-15,nostalgia
U05999,0,,none
U06000,1,2025-08-15,nostalgia
U06001,1,2025-08-15,benefit
U06002,1,2025-08-15,benefit
U06003,0,,none
U06004,1,2025-08-15,benefit
U06005,0,,none
U06006,1,2025-08-15,nostalgia
U06007,1,2025-08-15,benefit
U06008,0,,none
U06009,0,,none
U06010,0,,none
U06011,0,,none
U06012,0,,none
U06013,1,2025-08-15,nostalgia
U06014,1,2025-08-15,benefit
U06015,1,2025-08-15,nostalgia
U06016,0,,none
U06017,1,2025-08-15,benefit
U06018,1,2025-08-15,benefit
U06019,1,2025-08-15,benefit
U06020,0,,none
U06021,1,2025-08-15,nostalgia
U06022,0,,none
U06023,1,2025-08-15,benefit
U06024,0,,none
U06025,0,,none
U06026,1,2025-08-15,benefit
U06027,1,2025-08-15,nostalgia
U06028,1,2025-08-15,benefit
U06029,0,,none
U06030,0,,none
U06031,1,2025-08-15,nostalgia
U06032,0,,none
U06033,0,,none
U06034,1,2025-08-15,benefit
U06035,0,,none
U06036,0,,none
U06037,1,2025-08-15,nostalgia
U06038,0,,none
U06039,0,,none
U06040,0,,none
U06041,0,,none
U06042,1,2025-08-15,benefit
U06043,1,2025-08-15,benefit
U06044,0,,none
U06045,1,2025-08-15,nostalgia
U06046,0,,none
U06047,0,,none
U06048,0,,none
U06049,1,2025-08-15,nostalgia
U06050,1,2025-08-15,nostalgia
U06051,1,2025-08-15,nostalgia
U06052,0,,none
U06053,1,2025-08-15,nostalgia
U06054,1,2025-08-15,benefit
U06055,1,2025-08-15,benefit
U06056,1,2025-08-15,nostalgia
U06057,1,2025-08-15,benefit
U06058,1,2025-08-15,nostalgia
U06059,0,,none
U06060,0,,none
U06061,0,,none
U06062,1,2025-08-15,benefit
U06063,1,2025-08-15,benefit
U06064,0,,none
U06065,0,,none
U06066,1,2025-08-15,benefit
U06067,0,,none
U06068,0,,none
U06069,0,,none
U06070,0,,none
U06071,1,2025-08-15,nostalgia
U06072,0,,none
U06073,0,,none
U06074,0,,none
U06075,0,,none
