user_id,gender,age,pay_level,region
U04804,M,30,0,경기
U04805,M,24,0,기타
U04806,M,21,1,서울
U04807,M,29,0,기타
U04808,M,40,2,기타
U04809,M,27,2,서울
U04810,F,37,0,서울
U04811,M,18,0,경기
U04812,M,28,0,서울
U04813,M,24,0,서울
U04814,F,29,1,경기
U04815,M,30,3,서울
U04816,M,22,1,서울
U04817,F,29,0,서울
U04818,M,27,0,경기
U04819,F,34,1,서울
U04820,F,33,0,기타
U04821,M,32,0,서울
U04822,M,41,0,서울
U04823,M,31,0,경기
U04824,F,26,1,경기
U04825,F,38,1,서울
U04826,M,37,0,경기
U04827,F,31,0,기타
U04828,M,36,0,서울
U04829,M,36,0,경기
U04830,M,38,0,서울
U04831,M,30,0,서울
U04832,M,31,0,경기
U04833,F,33,0,기타
U04834,F,38,2,기타
U04835,M,32,0,서울
U04836,M,27,0,기타
U04837,M,29,2,서울
U04838,F,27,0,기타
U04839,F,28,2,기타
U04840,F,33,2,기타
U04841,F,26,0,서울
U04842,M,32,1,서울
U04843,M,36,2,경기
U04844,M,18,1,경기
U04845,M,30,0,서울
U04846,M,36,1,기타
U04847,M,41,0,경기
U04848,F,25,0,기타
U04849,M,20,2,경기
U04850,M,32,1,경기
U04851,M,27,1,기타
U04852,M,32,1,서울
U04853,F,33,3,서울
U04854,M,31,0,기타
U04855,M,31,2,경기
U04856,F,30,2,경기
U04857,F,18,0,경기
U04858,M,35,0,기타
U04859,M,32,0,서울
U04860,M,31,1,기타
U04861,F,38,0,기타
U04862,M,28,1,기타
U04863,F,21,1,경기
U04864,F,25,3,서울
U04865,M,33,0,경기
U04866,F,47,3,기타
U04867,F,22,0,기타
U04868,F,20,0,서울
U04869,F,20,2,기타
U04870,F,21,3,서울
U04871,F,18,1,기타
U04872,M,37,2,기타
U04873,F,28,1,서울
U04874,M,31,0,경기
U04875,M,29,2,기타
U04876,M,27,3,기타
U04877,F,33,1,서울
U04878,F,33,1,경기
U04879,M,29,0,서울
U04880,M,28,2,서울
U04881,M,18,0,기타
U04882,F,27,1,경기
U04883,M,43,3,서울
U04884,M,27,0,기타
U04885,M,34,0,기타
U04886,F,29,3,서울
U04887,M,19,1,기타
U04888,F,30,2,경기
U04889,F,38,0,서울
U04890,M,18,1,경기
U04891,F,32,1,기타
U04892,M,32,2,서울
U04893,M,36,0,기타
U04894,F,33,0,서울
U04895,F,28,2,서울
U04896,M,35,0,서울
U04897,F,30,1,서울
U04898,F,25,0,경기
U04899,M,35,1,경기
U04900,M,35,1,서울
U04901,M,29,2,서울
U04902,F,34,0,기타
U04903,F,46,0,경기
U04904,F,36,2,기타
U04905,M,26,0,기타
U04906,M,23,1,기타
U04907,F,29,2,경기
U04908,M,30,0,서울
U04909,M,28,1,경기
U04910,F,24,1,기타
U04911,F,27,1,서울
U04912,F,22,0,서울
U04913,M,39,3,기타
U04914,F,34,0,서울
U04915,F,32,0,서울
U04916,M,20,1,서울
U04917,M,44,3,기타
U04918,F,33,1,경기
U04919,M,30,2,서울
U04920,M,31,0,서울
U04921,F,35,2,경기
U04922,F,28,0,서울
U04923,F,38,1,경기
U04924,F,35,1,기타
U04925,M,34,0,경기
U04926,F,30,2,경기
U04927,M,29,0,기타
U04928,F,31,1,경기
U04929,M,30,2,기타
U04930,F,26,0,경기
U04931,M,35,1,경기
U04932,M,24,1,서울
U04933,M,21,1,서울
U04934,M,30,2,경기
U04935,F,34,1,기타
U04936,M,38,0,서울
U04937,M,25,0,기타
U04938,M,32,0,경기
U04939,M,31,0,경기
U04940,F,39,0,서울
U04941,F,26,3,경기
U04942,M,35,1,서울
U04943,F,34,0,경기
U04944,M,34,1,경기
U04945,F,29,0,서울
U04946,M,27,1,서울
U04947,F,39,1,경기
U04948,M,37,0,경기
U04949,F,32,1,서울
U04950,M,22,1,서울
U04951,M,37,0,서울
U04952,F,30,0,기타
U04953,M,27,1,기타
U04954,M,28,1,경기
U04955,F,35,1,서울
U04956,M,30,1,서울
U04957,F,37,0,경기
U04958,M,32,0,경기
U04959,F,22,0,서울
U04960,F,42,0,기타
U04961,F,25,1,서울
U04962,M,25,1,경기
U04963,F,43,0,기타
U04964,F,35,1,기타
U04965,M,43,0,경기
U04966,F,32,0,경기
U04967,M,36,0,기타
U04968,F,37,0,서울
U04969,M,36,0,경기
U04970,M,28,1,서울
U04971,F,22,0,서울
U04972,F,33,0,서울
U04973,M,39,1,서울
U04974,M,22,1,서울
U04975,M,23,0,경기
U04976,M,34,2,기타
U04977,M,25,0,기타
U04978,F,39,0,서울
U04979,M,32,0,기타
U04980,F,27,1,서울
U04981,F,34,0,기타
U04982,M,30,0,서울
U04983,F,25,2,서울
U04984,M,29,0,경기
U04985,M,34,0,경기
U04986,M,25,1,기타
U04987,M,35,1,서울
U04988,M,26,0,서울
U04989,M,18,0,경기
U04990,M,41,0,서울
U04991,M,30,3,경기
U04992,M,23,0,기타
U04993,M,18,1,서울
U04994,M,29,3,서울
U04995,F,34,2,기타
U04996,M,37,0,경기
U04997,F,25,1,경기
U04998,F,32,0,경기
U04999,F,29,1,경기
U05000,F,34,0,경기
U05001,F,22,0,기타
U05002,M,35,1,경기
U05003,M,39,1,서울
U05004,F,39,0,서울
U05005,F,25,0,기타
U05006,F,28,0,경기
U05007,F,40,0,서울
U05008,M,22,1,서울
U05009,M,29,1,경기
U05010,F,26,1,기타
U05011,F,38,1,서울
U05012,F,39,0,경기
U05013,M,24,3,경기
U05014,F,33,0,기타
U05015,F,36,0,기타
U05016,M,35,0,경기
U05017,M,35,3,서울
U05018,F,30,0,경기
U05019,F,18,0,서울
U05020,F,23,0,서울
U05021,F,39,0,서울
U05022,M,31,0,서울
U05023,F,31,2,경기
U05024,M,33,1,기타
U05025,F,36,0,경기
U05026,F,25,0,기타
U05027,F,32,1,서울
U05028,M,21,0,서울
U05029,M,37,1,경기
U05030,M,22,0,기타
U05031,F,19,2,기타
U05032,M,37,1,경기
U05033,M,24,1,서울
U05034,M,30,1,서울
U05035,M,38,3,서울
U05036,M,32,2,경기
U05037,M,37,2,서울
U05038,F,26,0,기타
U05039,F,38,1,서울
U05040,M,18,3,기타
U05041,M,26,1,서울
U05042,F,24,1,서울
U05043,F,27,0,경기
U05044,F,20,1,서울
U05045,M,23,0,서울
U05046,F,20,0,경기
U05047,M,33,1,서울
U05048,M,27,1,기타
U05049,F,32,0,경기
U05050,M,33,0,경기
U05051,F,20,1,서울
U05052,F,24,1,서울
U05053,F,30,1,기타
U05054,F,28,1,경기
U05055,F,41,3,서울
U05056,F,41,2,기타
U05057,M,34,0,경기
U05058,F,31,1,경기
U05059,F,27,0,서울
U05060,M,35,0,경기
U05061,M,27,0,기타
U05062,F,34,2,기타
U05063,F,41,0,기타
U05064,M,29,2,기타
U05065,F,34,0,기타
U05066,F,25,0,경기
U05067,M,29,0,서울
U05068,M,29,0,경기
U05069,F,38,0,경기
U05070,F,38,0,서울
U05071,M,39,1,경기
U05072,M,37,3,기타
U05073,M,31,0,기타
U05074,F,37,1,기타
U05075,M,29,0,경기
U05076,F,19,2,기타
U05077,F,38,2,기타
U05078,F,35,0,경기
U05079,M,34,0,서울
U05080,M,39,0,경기
U05081,M,35,3,기타
U05082,F,25,0,경기
U05083,M,27,2,서울
U05084,F,19,1,기타
U05085,M,25,2,기타
U05086,M,40,0,서울
U05087,M,32,2,서울
U05088,F,30,0,서울
U05089,M,26,1,기타
U05090,F,33,0,서울
U05091,F,23,1,기타
U05092,F,30,0,서울
U05093,F,31,1,기타
U05094,F,31,3,기타
U05095,M,28,1,서울
U05096,F,39,0,기타
U05097,M,28,2,서울
U05098,F,25,1,기타
U05099,F,34,2,서울
U05100,M,36,1,서울
U05101,F,22,1,경기
U05102,M,30,1,서울
U05103,M,42,0,서울
U05104,M,30,2,경기
U05105,M,30,0,경기
U05106,M,43,0,기타
U05107,F,28,0,서울
U05108,F,42,1,기타
U05109,F,22,0,서울
U05110,M,34,2,기타
U05111,M,27,3,기타
U05112,M,34,2,서울
U05113,M,23,0,서울
U05114,M,18,0,서울
U05115,M,30,1,기타
U05116,M,21,1,서울
U05117,M,30,0,기타
U05118,F,20,0,서울
U05119,M,24,0,경기
U05120,M,27,2,경기
U05121,M,33,0,기타
U05122,M,22,1,서울
U05123,M,22,0,기타
U05124,M,36,2,서울
U05125,M,19,0,서울
U05126,M,30,0,서울
U05127,M,32,0,서울
U05128,F,30,0,서울
U05129,M,37,0,기타
U05130,M,32,0,서울
U05131,F,21,1,서울
U05132,F,31,0,서울
U05133,M,25,2,서울
U05134,M,33,1,서울
U05135,F,22,0,서울
U05136,M,28,0,서울
U05137,F,28,0,서울
U05138,F,34,0,서울
U05139,M,30,0,서울
U05140,M,26,2,기타
U05141,F,29,0,경기
U05142,M,31,0,서울
U05143,M,30,1,서울
U05144,F,29,0,기타
U05145,M,39,1,서울
U05146,F,18,0,서울
U05147,F,31,0,서울
U05148,F,30,0,서울
U05149,F,23,0,기타
U05150,M,35,1,경기
U05151,M,30,1,서울
U05152,M,18,2,기타
U05153,F,28,1,경기
U05154,M,28,1,경기
U05155,M,43,1,서울
U05156,F,28,1,기타
U05157,F,29,0,경기
U05158,M,36,0,서울
U05159,M,23,3,경기
U05160,M,34,0,서울
U05161,M,33,2,기타
U05162,F,26,2,서울
U05163,M,29,1,서울
U05164,M,30,0,서울
U05165,M,37,1,기타
U05166,F,35,1,기타
U05167,F,22,1,서울
U05168,F,28,1,경기
U05169,M,18,0,서울
U05170,M,18,0,기타
U05171,F,21,0,기타
U05172,M,26,1,서울
U05173,F,33,0,서울
U05174,M,33,0,경기
U05175,M,32,1,경기
U05176,M,29,0,기타
U05177,F,30,0,기타
U05178,F,18,2,서울
U05179,M,29,0,서울
U05180,M,26,0,기타
U05181,M,32,2,서울
U05182,M,29,0,경기
U05183,F,30,0,경기
U05184,F,20,0,기타
U05185,M,34,0,기타
U05186,F,27,2,기타
U05187,M,26,0,기타
U05188,F,30,1,기타
U05189,M,24,0,기타
U05190,M,27,1,기타
U05191,F,23,1,기타
U05192,M,24,1,경기
U05193,F,26,2,서울
U05194,F,36,0,경기
U05195,M,18,0,기타
U05196,F,32,1,기타
U05197,M,32,0,서울
U05198,F,26,0,경기
U05199,M,34,1,서울
U05200,F,38,1,서울
U05201,F,32,1,서울
U05202,F,38,0,서울
U05203,M,28,3,경기
U05204,F,22,0,경기
U05205,M,28,1,경기
U05206,M,31,2,서울
U05207,F,40,0,기타
U05208,M,19,1,기타
U05209,M,30,0,경기
U05210,F,28,2,서울
U05211,M,31,0,서울
U05212,F,27,0,서울
U05213,F,48,0,서울
U05214,M,33,1,경기
U05215,F,34,0,서울
U05216,F,34,1,서울
U05217,M,24,1,경기
U05218,M,38,0,경기
U05219,M,29,1,기타
U05220,M,31,1,경기
U05221,M,41,0,경기
U05222,F,30,1,경기
U05223,M,37,0,경기
U05224,M,40,2,경기
U05225,F,26,2,서울
U05226,F,40,0,경기
U05227,M,37,0,경기
U05228,M,30,0,서울
U05229,M,28,0,경기
U05230,M,50,1,기타
U05231,M,36,2,기타
U05232,M,27,0,경기
U05233,F,34,1,서울
U05234,F,33,0,경기
U05235,F,21,1,경기
U05236,F,27,1,서울
U05237,F,34,0,서울
U05238,F,31,3,경기
U05239,F,28,0,서울
U05240,M,21,1,경기
U05241,M,23,2,서울
U05242,M,22,0,기타
U05243,M,28,3,경기
U05244,F,22,2,서울
U05245,M,37,1,경기
U05246,M,29,0,경기
U05247,M,24,2,기타
U05248,F,26,0,기타
U05249,M,35,0,경기
U05250,F,26,3,경기
U05251,M,22,0,경기
U05252,F,21,0,기타
U05253,F,33,1,서울
U05254,M,31,0,기타
U05255,F,44,0,서울
U05256,M,30,0,기타
U05257,F,27,0,서울
U05258,M,23,1,경기
U05259,M,34,3,서울
U05260,F,33,0,기타
U05261,F,40,0,기타
U05262,F,18,0,경기
U05263,F,18,0,기타
U05264,F,39,0,서울
U05265,F,35,0,서울
U05266,M,31,1,기타
U05267,F,31,1,경기
U05268,M,31,0,기타
U05269,M,29,0,서울
U05270,F,36,1,기타
U05271,F,32,2,경기
U05272,M,26,0,기타
U05273,M,29,0,경기
U05274,F,35,2,경기
U05275,M,22,2,경기
U05276,M,36,1,기타
U05277,M,32,0,서울
U05278,F,44,0,서울
U05279,M,29,0,서울
U05280,M,29,2,기타
U05281,F,42,1,경기
U05282,F,35,3,경기
U05283,F,43,0,서울
U05284,F,23,3,기타
U05285,F,36,1,경기
U05286,M,23,2,서울
U05287,M,32,3,기타
U05288,F,25,0,서울
U05289,M,31,0,경기
U05290,M,27,0,서울
U05291,M,35,1,서울
U05292,M,37,0,서울
U05293,M,20,1,서울
U05294,M,30,2,기타
U05295,M,31,0,서울
U05296,M,32,1,경기
U05297,M,34,2,서울
U05298,M,29,0,경기
U05299,M,32,2,서울
U05300,F,34,1,서울
U05301,F,36,0,기타
U05302,M,31,0,경기
U05303,M,29,1,서울
U05304,M,34,3,기타
U05305,M,20,1,서울
U05306,F,36,0,기타
U05307,M,33,1,경기
U05308,M,24,0,경기
U05309,M,31,0,서울
U05310,F,29,0,서울
U05311,M,30,0,서울
U05312,M,44,0,기타
U05313,M,26,0,경기
U05314,M,38,0,서울
U05315,F,28,0,기타
U05316,F,33,2,서울
U05317,F,36,1,서울
U05318,M,36,3,서울
U05319,F,31,1,기타
U05320,M,26,2,경기
U05321,F,18,2,경기
U05322,F,19,1,서울
U05323,M,36,2,경기
U05324,M,20,1,경기
U05325,F,35,0,서울
U05326,M,37,1,기타
U05327,M,31,0,서울
U05328,M,31,2,경기
U05329,M,24,3,경기
U05330,F,31,0,경기
U05331,M,37,0,경기
U05332,F,32,0,경기
U05333,F,28,1,서울
U05334,M,30,3,기타
U05335,F,36,0,서울
U05336,F,30,1,기타
U05337,M,33,0,서울
U05338,F,37,1,서울
U05339,F,39,1,서울
U05340,F,32,2,기타
U05341,M,32,0,경기
U05342,F,28,0,경기
U05343,F,25,1,경기
U05344,M,34,0,기타
U05345,F,34,1,서울
U05346,F,29,0,경기
U05347,F,18,0,경기
U05348,F,37,1,서울
U05349,F,24,1,기타
U05350,F,34,2,서울
U05351,F,25,0,기타
U05352,F,28,2,기타
U05353,M,37,2,경기
U05354,M,23,0,서울
U05355,M,25,0,기타
U05356,F,29,0,서울
U05357,M,40,2,경기
U05358,M,35,1,서울
U05359,M,32,0,서울
U05360,M,27,1,서울
U05361,M,46,0,서울
U05362,F,34,1,서울
U05363,F,34,0,서울
U05364,M,30,2,경기
U05365,M,37,0,서울
U05366,M,33,0,서울
U05367,F,46,1,서울
U05368,F,38,0,기타
U05369,M,34,1,서울
U05370,M,37,0,기타
U05371,F,26,1,서울
U05372,M,33,0,서울
U05373,F,18,1,서울
U05374,F,27,1,경기
U05375,M,32,0,서울
U05376,M,30,2,기타
U05377,M,25,0,서울
U05378,F,30,0,서울
U05379,F,25,1,경기
U05380,F,39,1,경기
U05381,M,30,0,기타
U05382,M,32,0,서울
U05383,F,26,1,기타
U05384,M,26,2,서울
U05385,F,30,1,기타
U05386,F,35,1,서울
U05387,M,41,1,기타
U05388,F,27,2,서울
U05389,M,31,3,경기
U05390,F,35,2,서울
U05391,F,23,0,기타
U05392,F,26,0,서울
U05393,F,29,0,경기
U05394,F,34,0,경기
U05395,F,38,0,경기
U05396,M,29,3,기타
U05397,F,24,0,기타
U05398,F,40,0,경기
U05399,M,22,0,서울
U05400,F,43,1,경기
U05401,M,27,1,경기
U05402,F,18,1,서울
U05403,F,27,0,서울
U05404,M,28,1,서울
U05405,M,28,0,경기
U05406,M,33,2,기타
U05407,M,30,0,기타
U05408,F,41,1,경기
U05409,F,32,0,기타
U05410,F,37,2,서울
U05411,M,37,0,기타
U05412,F,30,0,기타
U05413,M,33,0,서울
U05414,M,18,1,서울
U05415,F,26,1,경기
U05416,M,24,0,경기
U05417,M,41,1,경기
U05418,F,28,2,서울
U05419,F,37,0,기타
U05420,F,32,2,서울
U05421,F,28,2,경기
U05422,M,28,0,경기
U05423,M,28,1,경기
U05424,F,29,0,경기
U05425,F,36,2,경기
U05426,F,23,1,경기
U05427,M,27,1,서울
U05428,M,23,2,기타
U05429,F,29,1,서울
U05430,F,32,1,기타
U05431,M,43,0,경기
U05432,F,37,2,서울
U05433,M,37,0,기타
U05434,M,38,1,기타
U05435,F,39,1,서울
U05436,M,26,1,기타
U05437,M,24,0,기타
U05438,M,24,0,서울
U05439,F,27,1,서울
U05440,M,28,0,경기
U05441,F,36,0,기타
U05442,F,29,1,서울
U05443,M,31,2,경기
U05444,F,37,1,서울
U05445,F,29,0,경기
U05446,M,25,1,기타
U05447,M,29,1,기타
U05448,F,26,0,기타
U05449,F,31,0,기타
U05450,M,34,1,기타
U05451,F,28,0,경기
U05452,M,30,0,서울
U05453,F,37,0,경기
U05454,M,21,0,서울
U05455,M,21,0,기타
U05456,F,27,0,경기
U05457,M,25,0,서울
U05458,F,30,3,서울
U05459,F,33,0,경기
U05460,M,27,0,기타
U05461,M,18,0,서울
U05462,F,33,0,기타
U05463,F,22,0,경기
U05464,F,36,0,서울
U05465,F,28,0,서울
U05466,M,30,0,서울
U05467,F,25,3,경기
U05468,F,18,0,서울
U05469,F,30,0,기타
U05470,F,23,0,서울
U05471,F,32,1,서울
U05472,F,34,0,경기
U05473,M,31,0,서울
U05474,F,24,0,기타
U05475,F,32,1,경기
U05476,M,25,0,경기
U05477,M,30,1,경기
U05478,F,38,0,서울
U05479,F,28,0,경기
U05480,F,20,0,서울
U05481,M,26,0,경기
U05482,M,25,0,기타
U05483,F,23,2,기타
U05484,F,33,0,기타
U05485,M,39,0,기타
U05486,M,34,0,서울
U05487,F,32,1,경기
U05488,M,28,2,서울
U05489,F,40,0,서울
U05490,M,24,0,서울
U05491,M,37,2,경기
U05492,F,35,3,서울
U05493,M,36,0,서울
U05494,F,35,3,기타
U05495,M,40,0,기타
U05496,M,25,0,경기
U05497,M,27,1,경기
U05498,F,32,1,기타
U05499,F,28,0,기타
U05500,M,26,0,경기
U05501,F,37,0,기타
U05502,F,26,1,서울
U05503,M,25,2,기타
U05504,F,30,2,서울
U05505,M,31,1,경기
U05506,F,23,0,기타
U05507,M,28,0,서울
U05508,M,28,1,기타
U05509,M,28,1,기타
U05510,M,26,0,경기
U05511,F,37,1,기타
U05512,M,34,3,서울
U05513,F,25,0,기타
U05514,F,18,1,경기
U05515,F,30,0,서울
U05516,F,37,0,경기
U05517,M,31,1,기타
U05518,F,30,0,서울
U05519,F,31,0,서울
U05520,M,30,1,서울
U05521,M,28,1,기타
U05522,F,35,0,서울
U05523,F,34,0,기타
U05524,M,28,1,경기
U05525,F,37,0,기타
U05526,M,35,1,기타
U05527,F,37,0,서울
U05528,F,31,3,경기
U05529,F,23,1,서울
U05530,M,24,1,서울
U05531,M,23,1,경기
U05532,F,20,0,서울
U05533,F,22,2,서울
U05534,F,18,0,서울
U05535,M,25,3,경기
U05536,F,35,2,기타
U05537,M,40,2,경기
U05538,F,41,0,서울
U05539,M,22,1,경기
U05540,F,37,2,서울
U05541,M,19,2,기타
U05542,M,28,1,서울
U05543,F,26,0,기타
U05544,M,25,0,서울
U05545,M,26,1,경기
U05546,M,24,1,기타
U05547,F,40,1,경기
U05548,M,29,1,기타
U05549,M,31,0,기타
U05550,M,27,1,경기
U05551,F,32,1,서울
U05552,F,29,1,경기
U05553,F,39,2,경기
U05554,M,36,1,기타
U05555,M,37,0,서울
U05556,M,43,2,경기
U05557,M,23,0,서울
U05558,M,28,0,경기
U05559,F,34,2,서울
U05560,F,32,0,서울
U05561,M,34,0,서울
U05562,M,31,0,기타
U05563,F,42,1,경기
U05564,M,34,2,기타
U05565,M,27,1,경기
U05566,F,35,1,서울
U05567,M,26,0,서울
U05568,M,29,0,서울
U05569,F,26,0,서울
U05570,M,27,3,서울
U05571,F,24,0,경기
U05572,F,36,1,서울
U05573,F,27,0,서울
U05574,M,28,0,경기
U05575,F,35,0,서울
U05576,M,33,0,기타
U05577,M,30,0,경기
U05578,M,24,1,기타
U05579,M,26,3,경기
U05580,M,30,1,경기
U05581,M,31,0,서울
U05582,M,25,1,기타
U05583,M,34,0,경기
U05584,M,25,1,기타
U05585,M,32,0,서울
U05586,F,37,0,서울
U05587,M,23,1,기타
U05588,M,25,0,서울
U05589,F,34,0,기타
U05590,F,29,0,서울
U05591,M,40,1,서울
U05592,M,23,0,서울
U05593,F,34,0,경기
U05594,M,20,1,서울
U05595,F,25,1,경기
U05596,M,25,0,서울
U05597,M,36,0,경기
U05598,M,26,1,기타
U05599,M,35,2,기타
U05600,M,39,0,서울
U05601,M,24,1,기타
U05602,M,39,1,경기
U05603,M,30,1,서울
U05604,M,28,0,서울
U05605,F,23,1,서울
U05606,M,34,2,경기
U05607,F,22,2,경기
U05608,F,36,2,서울
U05609,F,32,1,경기
U05610,M,30,0,기타
U05611,F,35,1,경기
U05612,F,25,0,경기
U05613,M,33,0,서울
U05614,F,39,0,서울
U05615,M,30,0,경기
U05616,M,26,1,서울
U05617,M,27,0,경기
U05618,F,31,1,서울
U05619,M,31,1,경기
U05620,M,36,2,서울
U05621,F,25,1,경기
U05622,M,25,0,서울
U05623,F,22,1,경기
U05624,F,25,1,경기
U05625,M,31,2,경기
U05626,F,35,2,경기
U05627,M,30,1,서울
U05628,F,22,1,서울
U05629,F,30,0,기타
U05630,M,34,0,기타
U05631,F,23,1,서울
U05632,M,33,0,기타
U05633,F,42,1,기타
U05634,F,39,0,서울
U05635,M,32,0,서울
U05636,F,37,0,기타
U05637,F,28,0,기타
U05638,M,40,0,경기
U05639,M,23,1,서울
U05640,F,30,3,경기
U05641,M,39,0,서울
U05642,M,28,0,기타
U05643,M,27,3,경기
U05644,M,33,0,경기
U05645,M,26,0,경기
U05646,M,42,0,경기
U05647,M,36,3,기타
U05648,F,28,1,기타
U05649,F,23,0,경기
U05650,M,28,2,서울
U05651,M,33,0,서울
U05652,F,31,2,기타
U05653,F,28,1,서울
U05654,F,38,2,기타
U05655,F,28,1,서울
U05656,M,37,2,서울
U05657,F,28,1,경기
U05658,F,40,0,기타
U05659,F,26,0,서울
U05660,F,26,0,경기
U05661,M,37,0,기타
U05662,M,27,0,경기
U05663,M,38,3,경기
U05664,F,35,2,서울
U05665,F,33,1,기타
U05666,F,27,2,서울
U05667,M,19,1,서울
U05668,M,26,2,기타
U05669,F,28,0,기타
U05670,F,26,0,서울
U05671,M,27,0,경기
U05672,M,35,1,서울
U05673,F,28,1,경기
U05674,M,27,0,서울
U05675,M,26,0,기타
U05676,M,32,0,서울
U05677,F,34,0,경기
U05678,M,28,0,경기
U05679,M,20,0,서울
U05680,F,37,0,서울
U05681,M,28,0,경기
U05682,M,34,0,서울
U05683,F,27,0,서울
U05684,F,39,0,서울
U05685,M,38,0,서울
U05686,M,35,0,경기
U05687,F,34,1,기타
U05688,M,42,0,서울
U05689,M,21,1,기타
U05690,M,27,0,기타
U05691,M,37,0,기타
U05692,F,35,2,기타
U05693,M,35,2,기타
U05694,F,39,0,서울
U05695,F,32,0,기타
U05696,F,40,0,기타
U05697,F,28,1,서울
U05698,M,35,0,기타
U05699,F,38,0,기타
U05700,M,38,0,서울
U05701,F,24,0,기타
U05702,M,21,0,기타
U05703,M,32,2,기타
U05704,F,30,0,경기
U05705,F,25,3,서울
U05706,F,37,2,서울
U05707,M,29,2,서울
U05708,M,38,1,서울
U05709,M,21,0,기타
U05710,M,42,2,경기
U05711,M,32,3,경기
U05712,F,24,0,서울
U05713,F,31,0,서울
U05714,M,28,0,서울
U05715,F,31,1,경기
U05716,F,29,3,서울
U05717,F,36,1,서울
U05718,M,33,0,기타
U05719,M,37,1,경기
U05720,M,28,1,서울
U05721,F,23,0,서울
U05722,F,28,0,서울
U05723,F,28,1,서울
U05724,M,30,1,경기
U05725,M,32,0,경기
U05726,F,19,1,기타
U05727,M,32,0,경기
U05728,M,31,1,경기
U05729,M,37,1,경기
U05730,M,23,0,기타
U05731,M,36,0,경기
U05732,M,18,1,기타
U05733,M,41,2,경기
U05734,F,24,1,기타
U05735,F,27,2,서울
U05736,M,26,2,경기
U05737,F,24,0,서울
U05738,M,29,1,서울
U05739,M,35,3,기타
U05740,M,35,1,경기
U05741,M,25,0,경기
U05742,M,34,2,서울
U05743,M,21,0,기타
U05744,F,37,0,기타
U05745,M,32,0,경기
U05746,F,30,1,기타
U05747,M,26,1,서울
U05748,M,31,1,서울
U05749,F,36,0,서울
U05750,M,22,1,기타
U05751,M,28,1,경기
U05752,F,18,3,경기
U05753,M,38,0,경기
U05754,F,36,0,경기
U05755,M,22,0,서울
U05756,F,24,0,경기
U05757,F,31,1,서울
U05758,M,28,1,경기
U05759,M,31,0,서울
U05760,M,32,1,서울
U05761,M,38,1,기타
U05762,F,28,0,기타
U05763,F,31,1,경기
U05764,M,18,1,경기
U05765,M,27,0,기타
U05766,F,27,0,서울
U05767,F,34,0,서울
U05768,M,33,1,서울
U05769,M,32,0,기타
U05770,M,33,1,경기
U05771,F,21,1,기타
U05772,F,41,1,기타
U05773,M,31,0,기타
U05774,M,30,0,서울
U05775,M,38,1,기타
U05776,F,25,1,경기
U05777,F,18,0,서울
U05778,M,23,2,경기
U05779,M,31,1,경기
U05780,F,30,0,서울
U05781,F,18,0,서울
U05782,M,29,0,기타
U05783,M,27,1,서울
U05784,F,27,0,서울
U05785,M,38,0,서울
U05786,F,33,1,경기
U05787,M,31,0,경기
U05788,M,32,1,경기
U05789,F,20,2,기타
U05790,F,34,0,기타
U05791,F,31,1,경기
U05792,M,37,0,서울
U05793,M,34,0,경기
U05794,M,22,0,서울
U05795,F,35,0,기타
U05796,M,33,2,기타
U05797,F,30,1,기타
U05798,F,35,0,서울
U05799,M,29,1,서울
U05800,M,39,1,서울
U05801,F,36,2,서울
U05802,F,22,2,기타
U05803,F,21,3,경기
U05804,F,36,0,서울
U05805,M,30,2,경기
U05806,F,24,1,기타
U05807,M,36,2,기타
U05808,M,39,3,서울
U05809,M,25,0,서울
U05810,F,29,2,기타
U05811,M,27,0,서울
U05812,F,31,3,경기
U05813,M,39,1,서울
U05814,F,32,0,서울
U05815,M,28,1,기타
U05816,F,29,0,기타
U05817,M,33,0,서울
U05818,F,30,3,기타
U05819,F,28,1,서울
U05820,M,22,0,경기
U05821,M,37,0,서울
U05822,M,32,0,기타
U05823,F,31,0,경기
U05824,F,33,0,경기
U05825,F,24,0,서울
U05826,M,35,0,서울
U05827,F,37,1,서울
U05828,F,39,0,경기
U05829,F,29,0,서울
U05830,F,36,2,경기
U05831,F,18,1,서울
U05832,M,37,0,서울
U05833,M,30,0,서울
U05834,M,43,0,경기
U05835,F,21,0,서울
U05836,F,25,0,기타
U05837,F,32,0,경기
U05838,F,35,0,서울
U05839,M,30,0,경기
U05840,M,40,0,경기
U05841,F,30,1,기타
U05842,M,24,2,기타
U05843,F,28,1,경기
U05844,F,28,2,경기
U05845,F,18,2,경기
U05846,F,36,0,경기
U05847,M,35,1,기타
U05848,F,35,0,서울
U05849,F,31,2,경기
U05850,M,34,0,경기
U05851,M,29,0,경기
U05852,M,23,1,기타
U05853,M,29,1,서울
U05854,F,39,1,경기
U05855,M,34,0,서울
U05856,F,32,1,기타
U05857,M,25,0,경기
U05858,M,32,2,기타
U05859,F,30,1,경기
U05860,M,26,0,기타
U05861,M,24,2,기타
U05862,F,21,1,서울
U05863,F,30,0,경기
U05864,M,32,0,기타
U05865,M,28,0,기타
U05866,M,24,2,서울
U05867,M,27,1,서울
U05868,F,26,1,서울
U05869,M,28,0,기타
U05870,M,18,0,기타
U05871,F,41,0,기타
U05872,F,23,0,경기
U05873,F,20,1,경기
U05874,F,44,1,기타
U05875,M,26,1,서울
U05876,F,22,1,서울
U05877,F,26,0,서울
U05878,F,44,0,기타
